20,0.001,0.3,0.1,0,0,0.041946552902885056,0.04704750881526195
20,0.001,0.3,0.3,0,0,0.1357665746900896,0.20221876595104207
20,0.001,0.3,1,0,0,1.1683786641534055,1.9630591158679185
20,0.001,0.9,0.1,0,0,0.046732782436160705,0.048190106937290825
20,0.001,0.9,0.3,0,0,0.28801625387370006,0.758507735544202
20,0.001,0.9,1,0,0,1.6474507417058148,29.17582192951668
50,0.001,0.3,0.1,0,0,0.02179082356519428,0.022828898382838695
50,0.001,0.3,0.3,0,0,0.07779143971611566,0.12318392995211687
50,0.001,0.3,1,0,0,0.49573969183429833,1.6834941031993664
50,0.001,0.9,0.1,0,0,0.04127502242700952,0.048409830604065895
50,0.001,0.9,0.3,0,0,0.1044886434884218,0.16858029308121825
50,0.001,0.9,1,0,0,1.3938606335378119,1.8338312421504728
80,0.001,0.3,0.1,0,0,0.018011844052025168,0.021882068108023414
80,0.001,0.3,0.3,0,0,0.06131550731327494,0.10360666029103704
80,0.001,0.3,1,0,0,0.4200481619089774,1.3004983029726636
80,0.001,0.9,0.1,0,0,0.024591803389447924,0.030286036990295074
80,0.001,0.9,0.3,0,0,0.06336838730175971,0.16698244101811596
80,0.001,0.9,1,0,0,0.6135812477782183,1.3461186429433205
150,0.001,0.3,0.1,0,0,0.010453568550145379,0.011653389902655858
150,0.001,0.3,0.3,0,0,0.041484037438543994,0.06481224103366615
150,0.001,0.3,1,0,0,0.34662855359934597,1.346382810639418
150,0.001,0.9,0.1,0,0,0.01567602105212874,0.017322839050380515
150,0.001,0.9,0.3,0,0,0.05567267039174302,0.10578134128408583
150,0.001,0.9,1,0,0,0.467036165229056,1.5369583421595545
300,0.001,0.3,0.1,0,0,0.00821926713908852,0.008045080949060382
300,0.001,0.3,0.3,0,0,0.028076564308843126,0.04732684417519071
300,0.001,0.3,1,0,0,0.17721429028744162,0.5981275245137452
300,0.001,0.9,0.1,0,0,0.008945903232448526,0.010320898412824497
300,0.001,0.9,0.3,0,0,0.028985632561762557,0.08680235589408085
300,0.001,0.9,1,0,0,0.4106367445572693,1.1411101811776863
600,0.001,0.3,0.1,0,0,0.005227805163671502,0.0055167462232473385
600,0.001,0.3,0.3,0,0,0.020069453557187752,0.02610576564810362
600,0.001,0.3,1,0,0,0.1447470861705578,0.7327379077734066
600,0.001,0.9,0.1,0,0,0.005519615351523268,0.006963751433388942
600,0.001,0.9,0.3,0,0,0.023209342341108517,0.04640618204665173
600,0.001,0.9,1,0,0,0.1543679506322398,0.9280577244180653
1e3,0.001,0.3,0.1,0,0,0.004906038645773266,0.005043529662329129
1e3,0.001,0.3,0.3,0,0,0.01624298887368063,0.0237605129147073
1e3,0.001,0.3,1,0,0,0.11494419777829375,0.5164536250555076
1e3,0.001,0.9,0.1,0,0,0.005964306109406308,0.007111010294727799
1e3,0.001,0.9,0.3,0,0,0.017211102265743523,0.03894460591569406
1e3,0.001,0.9,1,0,0,0.16337941440745488,0.6499133576662792
20,0.003,0.3,0.1,0,0,0.041946552902885056,0.04630811370607298
20,0.003,0.3,0.3,0,0,0.1357665746900896,0.18819738839889175
20,0.003,0.3,1,0,0,1.1683786641534055,1.8659115722086947
20,0.003,0.9,0.1,0,0,0.046732782436160705,0.042532667070377374
20,0.003,0.9,0.3,0,0,0.28801625387370006,0.553838889864312
20,0.003,0.9,1,0,0,1.6474507417058148,28.24848400071383
50,0.003,0.3,0.1,0,0,0.02179082356519428,0.022412708878675826
50,0.003,0.3,0.3,0,0,0.07779143971611566,0.10603442305969017
50,0.003,0.3,1,0,0,0.49573969183429833,1.4429513569535455
50,0.003,0.9,0.1,0,0,0.04127502242700952,0.03949556592236229
50,0.003,0.9,0.3,0,0,0.1044886434884218,0.13554613823445918
50,0.003,0.9,1,0,0,1.3938606335378119,1.7180066533739715
80,0.003,0.3,0.1,0,0,0.018011844052025168,0.019543049607609865
80,0.003,0.3,0.3,0,0,0.06131550731327494,0.08261798144313971
80,0.003,0.3,1,0,0,0.4200481619089774,0.9091961066504674
80,0.003,0.9,0.1,0,0,0.024591803389447924,0.02541968368473943
80,0.003,0.9,0.3,0,0,0.06336838730175971,0.14338795696092657
80,0.003,0.9,1,0,0,0.6135812477782183,1.2337027335003277
150,0.003,0.3,0.1,0,0,0.010453568550145379,0.010600880254040681
150,0.003,0.3,0.3,0,0,0.041484037438543994,0.05578998898093261
150,0.003,0.3,1,0,0,0.34662855359934597,1.0645876974728952
150,0.003,0.9,0.1,0,0,0.01567602105212874,0.016193086568192867
150,0.003,0.9,0.3,0,0,0.05567267039174302,0.08765965782628826
150,0.003,0.9,1,0,0,0.467036165229056,1.1894874664151076
300,0.003,0.3,0.1,0,0,0.00821926713908852,0.008273503289383465
300,0.003,0.3,0.3,0,0,0.028076564308843126,0.036454399801937404
300,0.003,0.3,1,0,0,0.17721429028744162,0.47347773766959733
300,0.003,0.9,0.1,0,0,0.008945903232448526,0.0090440955807
300,0.003,0.9,0.3,0,0,0.028985632561762557,0.05379509928915791
300,0.003,0.9,1,0,0,0.4106367445572693,1.0883770282724727
600,0.003,0.3,0.1,0,0,0.005227805163671502,0.005223690928738497
600,0.003,0.3,0.3,0,0,0.020069453557187752,0.023647379184644154
600,0.003,0.3,1,0,0,0.1447470861705578,0.5282421356271859
600,0.003,0.9,0.1,0,0,0.005519615351523268,0.005995556932508719
600,0.003,0.9,0.3,0,0,0.023209342341108517,0.032068903000612124
600,0.003,0.9,1,0,0,0.1543679506322398,0.6303406003984364
1e3,0.003,0.3,0.1,0,0,0.004906038645773266,0.00487094161546768
1e3,0.003,0.3,0.3,0,0,0.01624298887368063,0.017422748202458656
1e3,0.003,0.3,1,0,0,0.11494419777829375,0.2989356760645041
1e3,0.003,0.9,0.1,0,0,0.005964306109406308,0.006138645563056395
1e3,0.003,0.9,0.3,0,0,0.017211102265743523,0.02475201280892134
1e3,0.003,0.9,1,0,0,0.16337941440745488,0.4654118269792084
20,0.01,0.3,0.1,0,0,0.041946552902885056,0.04601180013221451
20,0.01,0.3,0.3,0,0,0.1357665746900896,0.17010569899926764
20,0.01,0.3,1,0,0,1.1683786641534055,1.901711089934663
20,0.01,0.9,0.1,0,0,0.046732782436160705,0.04091340474405356
20,0.01,0.9,0.3,0,0,0.28801625387370006,0.4285892199226353
20,0.01,0.9,1,0,0,1.6474507417058148,25.909104480037705
50,0.01,0.3,0.1,0,0,0.02179082356519428,0.02264165299837676
50,0.01,0.3,0.3,0,0,0.07779143971611566,0.08867712730162508
50,0.01,0.3,1,0,0,0.49573969183429833,1.2542328757890697
50,0.01,0.9,0.1,0,0,0.04127502242700952,0.03889689202294902
50,0.01,0.9,0.3,0,0,0.1044886434884218,0.1083178476808258
50,0.01,0.9,1,0,0,1.3938606335378119,1.6376500815054236
80,0.01,0.3,0.1,0,0,0.018011844052025168,0.0192807884411806
80,0.01,0.3,0.3,0,0,0.06131550731327494,0.06314334076922516
80,0.01,0.3,1,0,0,0.4200481619089774,0.7372375102004192
80,0.01,0.9,0.1,0,0,0.024591803389447924,0.02370406845644591
80,0.01,0.9,0.3,0,0,0.06336838730175971,0.09606166262964859
80,0.01,0.9,1,0,0,0.6135812477782183,1.0893801391318008
150,0.01,0.3,0.1,0,0,0.010453568550145379,0.010547248050540522
150,0.01,0.3,0.3,0,0,0.041484037438543994,0.04381937251846675
150,0.01,0.3,1,0,0,0.34662855359934597,0.7666819163749079
150,0.01,0.9,0.1,0,0,0.01567602105212874,0.015611021441965283
150,0.01,0.9,0.3,0,0,0.05567267039174302,0.06333981972924216
150,0.01,0.9,1,0,0,0.467036165229056,0.9926360635329476
300,0.01,0.3,0.1,0,0,0.00821926713908852,0.008274314095032648
300,0.01,0.3,0.3,0,0,0.028076564308843126,0.031019883066814836
300,0.01,0.3,1,0,0,0.17721429028744162,0.36808594252026305
300,0.01,0.9,0.1,0,0,0.008945903232448526,0.00871024236908126
300,0.01,0.9,0.3,0,0,0.028985632561762557,0.03684755236114493
300,0.01,0.9,1,0,0,0.4106367445572693,0.7236577550454121
600,0.01,0.3,0.1,0,0,0.005227805163671502,0.005224885039268303
600,0.01,0.3,0.3,0,0,0.020069453557187752,0.020342801281303346
600,0.01,0.3,1,0,0,0.1447470861705578,0.40588403140918833
600,0.01,0.9,0.1,0,0,0.005519615351523268,0.005555121380540527
600,0.01,0.9,0.3,0,0,0.023209342341108517,0.026043758675008365
600,0.01,0.9,1,0,0,0.1543679506322398,0.5308246603402543
1e3,0.01,0.3,0.1,0,0,0.004906038645773266,0.004877621499800392
1e3,0.01,0.3,0.3,0,0,0.01624298887368063,0.016753602028988287
1e3,0.01,0.3,1,0,0,0.11494419777829375,0.20308954032079315
1e3,0.01,0.9,0.1,0,0,0.005964306109406308,0.005891711752157788
1e3,0.01,0.9,0.3,0,0,0.017211102265743523,0.020404648576535418
1e3,0.01,0.9,1,0,0,0.16337941440745488,0.3353748585262788
20,0.1,0.3,0.1,0,0,0.041946552902885056,0.046102156976583694
20,0.1,0.3,0.3,0,0,0.1357665746900896,0.1444741507212394
20,0.1,0.3,1,0,0,1.1683786641534055,1.7241681897152852
20,0.1,0.9,0.1,0,0,0.046732782436160705,0.04110534399112855
20,0.1,0.9,0.3,0,0,0.28801625387370006,0.317973956762902
20,0.1,0.9,1,0,0,1.6474507417058148,2.7352065481971453
50,0.1,0.3,0.1,0,0,0.02179082356519428,0.02264091182542629
50,0.1,0.3,0.3,0,0,0.07779143971611566,0.07944720788002307
50,0.1,0.3,1,0,0,0.49573969183429833,0.763894957092037
50,0.1,0.9,0.1,0,0,0.04127502242700952,0.03892550575005224
50,0.1,0.9,0.3,0,0,0.1044886434884218,0.09411099360483458
50,0.1,0.9,1,0,0,1.3938606335378119,1.0753213249044138
80,0.1,0.3,0.1,0,0,0.018011844052025168,0.019248167563358124
80,0.1,0.3,0.3,0,0,0.06131550731327494,0.06027375755855199
80,0.1,0.3,1,0,0,0.4200481619089774,0.4831747982858122
80,0.1,0.9,0.1,0,0,0.024591803389447924,0.023633391569432973
80,0.1,0.9,0.3,0,0,0.06336838730175971,0.06173086108609015
80,0.1,0.9,1,0,0,0.6135812477782183,0.6105137577362564
150,0.1,0.3,0.1,0,0,0.010453568550145379,0.010547248050707204
150,0.1,0.3,0.3,0,0,0.041484037438543994,0.042336448574134024
150,0.1,0.3,1,0,0,0.34662855359934597,0.42855791549388655
150,0.1,0.9,0.1,0,0,0.01567602105212874,0.015590380661026072
150,0.1,0.9,0.3,0,0,0.05567267039174302,0.053570757662349144
150,0.1,0.9,1,0,0,0.467036165229056,0.6452887625864718
300,0.1,0.3,0.1,0,0,0.00821926713908852,0.008274314095034558
300,0.1,0.3,0.3,0,0,0.028076564308843126,0.029569608706053147
300,0.1,0.3,1,0,0,0.17721429028744162,0.26250193395207844
300,0.1,0.9,0.1,0,0,0.008945903232448526,0.008646291540912699
300,0.1,0.9,0.3,0,0,0.028985632561762557,0.028677599879727865
300,0.1,0.9,1,0,0,0.4106367445572693,0.39778127199102536
600,0.1,0.3,0.1,0,0,0.005227805163671502,NaN
600,0.1,0.3,0.3,0,0,0.020069453557187752,0.020290047347550008
600,0.1,0.3,1,0,0,0.1447470861705578,0.15867675783702362
600,0.1,0.9,0.1,0,0,0.005519615351523268,0.005563412982907057
600,0.1,0.9,0.3,0,0,0.023209342341108517,0.023002222243238616
600,0.1,0.9,1,0,0,0.1543679506322398,0.24134107917877787
1e3,0.1,0.3,0.1,0,0,0.004906038645773266,0.004877764011020826
1e3,0.1,0.3,0.3,0,0,0.01624298887368063,0.01604914011072279
1e3,0.1,0.3,1,0,0,0.11494419777829375,0.12123438700789271
1e3,0.1,0.9,0.1,0,0,0.005964306109406308,0.005892585613782879
1e3,0.1,0.9,0.3,0,0,0.017211102265743523,0.017371405383504207
1e3,0.1,0.9,1,0,0,0.16337941440745488,0.19842011439380763
20,0.3,0.3,0.1,0,0,0.041946552902885056,0.046103679364996666
20,0.3,0.3,0.3,0,0,0.1357665746900896,0.14447414829531532
20,0.3,0.3,1,0,0,1.1683786641534055,1.6424585050199987
20,0.3,0.9,0.1,0,0,0.046732782436160705,0.0411053439936502
20,0.3,0.9,0.3,0,0,0.28801625387370006,0.31637809485002677
20,0.3,0.9,1,0,0,1.6474507417058148,2.377904370550446
50,0.3,0.3,0.1,0,0,0.02179082356519428,0.022642575770781454
50,0.3,0.3,0.3,0,0,0.07779143971611566,0.07944720792912913
50,0.3,0.3,1,0,0,0.49573969183429833,0.7992013985311226
50,0.3,0.9,0.1,0,0,0.04127502242700952,0.03892561118233206
50,0.3,0.9,0.3,0,0,0.1044886434884218,0.09377488859960184
50,0.3,0.9,1,0,0,1.3938606335378119,1.0892326890345532
80,0.3,0.3,0.1,0,0,0.018011844052025168,0.019249848187941926
80,0.3,0.3,0.3,0,0,0.06131550731327494,0.06027375755851409
80,0.3,0.3,1,0,0,0.4200481619089774,0.44711340568187846
80,0.3,0.9,0.1,0,0,0.024591803389447924,0.023633391569451233
80,0.3,0.9,0.3,0,0,0.06336838730175971,0.06085843427162142
80,0.3,0.9,1,0,0,0.6135812477782183,0.6562576547069565
150,0.3,0.3,0.1,0,0,0.010453568550145379,0.010547248050669094
150,0.3,0.3,0.3,0,0,0.041484037438543994,0.04233644857320897
150,0.3,0.3,1,0,0,0.34662855359934597,0.29278014406092706
150,0.3,0.9,0.1,0,0,0.01567602105212874,0.015590380661018272
150,0.3,0.9,0.3,0,0,0.05567267039174302,0.052604466638637305
150,0.3,0.9,1,0,0,0.467036165229056,0.5466928600531427
300,0.3,0.3,0.1,0,0,0.00821926713908852,0.00827431409509888
300,0.3,0.3,0.3,0,0,0.028076564308843126,0.029578702266708716
300,0.3,0.3,1,0,0,0.17721429028744162,0.22950963188897103
300,0.3,0.9,0.1,0,0,0.008945903232448526,0.008646291540868383
300,0.3,0.9,0.3,0,0,0.028985632561762557,0.028590972433766702
300,0.3,0.9,1,0,0,0.4106367445572693,0.3873162923085485
600,0.3,0.3,0.1,0,0,0.005227805163671502,NaN
600,0.3,0.3,0.3,0,0,0.020069453557187752,0.020284067188106332
600,0.3,0.3,1,0,0,0.1447470861705578,0.15512531311361352
600,0.3,0.9,0.1,0,0,0.005519615351523268,NaN
600,0.3,0.9,0.3,0,0,0.023209342341108517,0.0230250844825177
600,0.3,0.9,1,0,0,0.1543679506322398,0.16607059521355202
1e3,0.3,0.3,0.1,0,0,0.004906038645773266,NaN
1e3,0.3,0.3,0.3,0,0,0.01624298887368063,0.01604914011028745
1e3,0.3,0.3,1,0,0,0.11494419777829375,0.1202104460937596
1e3,0.3,0.9,0.1,0,0,0.005964306109406308,NaN
1e3,0.3,0.9,0.3,0,0,0.017211102265743523,0.017452445947170558
1e3,0.3,0.9,1,0,0,0.16337941440745488,0.18332871378009793
20,1,0.3,0.1,0,0,0.041946552902885056,0.046099962834897604
20,1,0.3,0.3,0,0,0.1357665746900896,0.14447419629745012
20,1,0.3,1,0,0,1.1683786641534055,1.4241057189239519
20,1,0.9,0.1,0,0,0.046732782436160705,0.041105242576905475
20,1,0.9,0.3,0,0,0.28801625387370006,0.31637504439626263
20,1,0.9,1,0,0,1.6474507417058148,1.724700934040793
50,1,0.3,0.1,0,0,0.02179082356519428,0.022627970616562597
50,1,0.3,0.3,0,0,0.07779143971611566,0.0794472079291215
50,1,0.3,1,0,0,0.49573969183429833,0.6095625041775599
50,1,0.9,0.1,0,0,0.04127502242700952,0.03892538012858898
50,1,0.9,0.3,0,0,0.1044886434884218,0.0937748885912947
